amount,location,transactions_last_hour,is_new_device,is_new_location,fraud
26516.69,Pune,4,1,1,1
49019.51,Vijayawada,2,0,1,0
6255.06,Mumbai,9,1,0,0
35000.63,Pune,6,0,0,0
5217.19,Pune,6,0,1,0
1621.12,Vijayawada,0,1,1,0
37912.69,Chennai,6,0,0,0
17730.64,Hyderabad,1,1,1,1
3643.21,Delhi,3,0,0,0
11596.93,Delhi,10,0,1,1
40467.27,Mumbai,5,1,0,1
26375.31,Vijayawada,9,0,1,1
9044.21,Chennai,4,0,0,0
29577.46,Hyderabad,4,1,1,1
35511.79,Guntur,4,1,0,0
34032.47,Mumbai,5,1,0,1
36161.83,Pune,1,0,1,0
48224.75,Pune,4,1,0,0
16571.88,Mumbai,1,0,0,0
35702.81,Pune,7,1,1,1
27392.24,Hyderabad,0,1,1,1
38622.64,Guntur,3,1,1,1
27148.84,Vijayawada,3,0,0,0
8280.73,Delhi,9,1,1,1
12170.59,Chennai,3,0,1,0
39328.09,Bangalore,2,0,1,0
13027.91,Chennai,2,0,1,0
38178.02,Vijayawada,6,1,1,1
12988.54,Vijayawada,7,1,0,1
11269.34,Hyderabad,8,1,0,1
6919.37,Guntur,10,0,0,0
12642.97,Chennai,0,0,1,0
11474.86,Vijayawada,2,1,1,1
10699.65,Vijayawada,4,1,0,0
44483.95,Mumbai,0,1,1,1
43114.68,Vijayawada,5,1,1,1
44845.29,Pune,0,1,1,1
28462.86,Chennai,9,0,0,0
6303.42,Chennai,0,1,1,0
10750.86,Vijayawada,2,0,1,0
45689.19,Delhi,7,1,1,1
10995.36,Pune,1,1,0,0
20150.27,Delhi,4,1,0,0
272.11,Chennai,8,1,0,0
18984.76,Vijayawada,0,1,1,1
31232.86,Guntur,4,0,1,0
36423.51,Hyderabad,0,1,1,1
6700.59,Pune,7,1,0,0
23714.82,Delhi,5,0,1,1
21070.37,Vijayawada,5,0,1,1
788.29,Chennai,0,0,1,0
40262.03,Bangalore,10,1,1,1
47298.63,Bangalore,1,1,1,1
15821.56,Chennai,7,0,0,0
49048.92,Guntur,9,1,1,1
12958.6,Mumbai,8,1,0,1
40711.99,Vijayawada,0,1,0,0
41194.95,Vijayawada,6,1,0,1
6676.22,Guntur,3,1,1,0
6625.04,Mumbai,2,0,0,0
30834.3,Bangalore,8,1,0,1
912.55,Pune,1,0,1,0
37091.49,Bangalore,2,0,0,0
46958.44,Mumbai,4,0,0,0
19944.81,Vijayawada,7,1,0,1
45458.77,Delhi,2,0,1,0
2984.65,Pune,10,1,0,0
26155.61,Bangalore,6,0,0,0
28819.17,Delhi,5,1,1,1
37404.91,Hyderabad,9,1,1,1
37676.61,Bangalore,5,1,1,1
28411.71,Hyderabad,6,0,0,0
42830.17,Pune,7,0,0,0
40218.85,Pune,0,0,0,0
4275.33,Guntur,6,0,0,0
20992.86,Pune,5,1,1,1
47559.05,Mumbai,5,1,1,1
16456.14,Guntur,5,1,1,1
49560.78,Pune,2,1,1,1
13802.4,Delhi,0,0,1,0
16945.17,Hyderabad,6,0,1,1
17934.92,Bangalore,6,1,1,1
16322.3,Bangalore,2,0,1,0
13074.6,Hyderabad,8,1,1,1
7271.64,Pune,3,0,1,0
947.73,Hyderabad,3,1,1,0
36536.47,Pune,7,0,0,0
9779.89,Vijayawada,9,1,1,1
45823.72,Vijayawada,8,1,0,1
2356.59,Hyderabad,5,0,0,0
49157.65,Bangalore,4,0,0,0
33431.87,Delhi,0,1,0,0
29859.19,Bangalore,9,1,0,1
16898.1,Chennai,2,1,0,0
18192.67,Bangalore,9,1,0,1
15956.88,Mumbai,0,1,0,0
37700.2,Hyderabad,6,1,1,1
28694.54,Hyderabad,7,0,1,1
44424.73,Pune,9,0,0,0
154.38,Vijayawada,9,1,1,1
32568.61,Mumbai,0,0,0,0
45576.24,Bangalore,9,0,1,1
30565.16,Bangalore,0,1,0,0
7762.89,Delhi,3,0,1,0
23611.13,Mumbai,8,1,1,1
30522.16,Pune,1,1,0,0
36916.92,Hyderabad,10,0,0,0
25092.93,Bangalore,2,1,1,1
5390.46,Chennai,6,0,0,0
8498.93,Pune,6,0,1,0
35849.93,Pune,4,0,1,0
41948.32,Delhi,4,0,0,0
9704.24,Vijayawada,0,1,1,0
42186.88,Guntur,3,0,1,0
49088.13,Vijayawada,8,0,1,1
14815.56,Mumbai,2,1,1,1
28200.01,Vijayawada,6,0,1,1
11854.77,Delhi,7,0,0,0
6040.45,Vijayawada,9,0,0,0
11477.15,Pune,10,0,0,0
15886.28,Bangalore,4,1,0,0
40515.0,Guntur,7,1,1,1
31393.28,Mumbai,7,1,1,1
15762.34,Delhi,9,0,0,0
37472.45,Guntur,7,0,1,1
16088.24,Mumbai,9,0,1,1
25545.4,Pune,9,1,0,1
41356.03,Pune,3,1,1,1
10347.61,Delhi,0,0,0,0
19989.82,Guntur,2,0,1,0
9102.29,Guntur,10,0,1,0
27404.38,Pune,8,0,0,0
42381.99,Delhi,1,0,0,0
451.44,Guntur,6,1,0,0
2449.06,Delhi,9,0,0,0
38988.85,Chennai,9,0,1,1
11272.79,Delhi,8,1,1,1
46073.88,Pune,3,1,0,0
24592.41,Chennai,7,1,0,1
16982.13,Delhi,7,0,1,1
11882.67,Guntur,1,0,0,0
16212.94,Delhi,5,0,1,1
33838.35,Guntur,0,1,0,0
26287.4,Bangalore,9,0,1,1
13244.04,Guntur,4,1,0,0
48595.74,Delhi,4,0,1,0
47553.59,Chennai,10,0,0,0
48891.07,Pune,5,0,0,0
26834.13,Pune,7,0,1,1
40974.86,Delhi,8,0,0,0
43929.24,Vijayawada,7,1,0,1
11682.83,Pune,4,1,1,1
25667.67,Bangalore,4,1,1,1
1334.51,Bangalore,3,1,1,0
40738.74,Vijayawada,1,1,0,0
30696.48,Chennai,7,0,1,1
43443.34,Delhi,5,1,1,1
35350.28,Chennai,2,0,1,0
5312.58,Vijayawada,6,0,0,0
28290.25,Bangalore,1,1,1,1
32162.39,Bangalore,3,0,0,0
4614.46,Bangalore,5,0,1,0
26923.45,Hyderabad,9,1,1,1
47342.04,Pune,3,1,1,1
42343.3,Guntur,4,1,0,0
17334.31,Guntur,10,1,1,1
46086.75,Pune,7,1,0,1
3275.74,Vijayawada,0,1,0,0
44888.24,Guntur,1,0,1,0
32311.97,Bangalore,4,0,0,0
41905.08,Hyderabad,10,1,1,1
35291.15,Delhi,4,0,1,0
14461.3,Bangalore,2,0,1,0
33255.45,Vijayawada,3,0,0,0
21295.14,Pune,10,1,0,1
35383.3,Pune,2,0,0,0
18917.87,Pune,7,0,1,1
20751.76,Mumbai,1,0,0,0
37355.61,Hyderabad,3,1,0,0
6807.92,Bangalore,2,0,0,0
30724.56,Chennai,8,0,0,0
36287.38,Delhi,6,0,1,1
17968.36,Delhi,0,0,1,0
30751.98,Bangalore,5,0,1,1
40731.2,Hyderabad,1,1,1,1
30877.39,Guntur,3,0,1,0
22950.27,Bangalore,6,1,1,1
7091.61,Pune,6,0,0,0
12392.01,Guntur,2,1,0,0
28423.82,Mumbai,5,1,1,1
29174.13,Delhi,2,0,1,0
18843.89,Hyderabad,4,0,1,0
1413.66,Vijayawada,8,1,0,0
37173.26,Chennai,5,1,0,1
41604.0,Pune,4,1,1,1
24107.45,Bangalore,2,0,0,0
23494.22,Bangalore,3,0,0,0
46265.06,Mumbai,4,1,0,0
34363.22,Mumbai,4,0,0,0
4730.47,Mumbai,4,1,1,0
10761.45,Hyderabad,2,0,1,0
29199.83,Delhi,4,0,1,0
32566.51,Hyderabad,6,0,0,0
34948.42,Guntur,5,0,0,0
36182.02,Guntur,8,1,0,1
15669.79,Guntur,9,0,1,1
46922.1,Delhi,4,0,1,0
26789.55,Delhi,2,0,0,0
39941.75,Hyderabad,1,1,0,0
30795.46,Bangalore,6,1,1,1
6530.81,Hyderabad,7,0,1,0
7225.12,Guntur,6,0,0,0
18677.16,Hyderabad,4,0,0,0
20271.79,Hyderabad,0,0,0,0
9332.47,Mumbai,8,1,1,1
45506.69,Vijayawada,0,1,0,0
14486.5,Vijayawada,1,0,1,0
1462.69,Guntur,6,1,0,0
15820.35,Hyderabad,4,1,0,0
4862.88,Chennai,6,1,0,0
42455.35,Vijayawada,8,0,0,0
42658.74,Mumbai,4,0,0,0
11682.15,Vijayawada,9,0,0,0
2454.86,Guntur,6,0,0,0
48047.93,Guntur,9,0,0,0
37932.42,Chennai,4,1,0,0
28836.22,Mumbai,3,0,0,0
9158.62,Vijayawada,6,0,0,0
12238.52,Pune,9,1,1,1
33995.82,Bangalore,5,0,0,0
9364.96,Delhi,6,1,1,1
21467.02,Pune,0,0,1,0
21527.0,Mumbai,4,0,0,0
12451.11,Bangalore,7,1,0,1
33127.36,Delhi,8,1,0,1
41535.84,Mumbai,5,1,0,1
34449.06,Mumbai,6,1,1,1
28179.76,Pune,1,1,1,1
48026.01,Pune,5,0,0,0
20882.81,Mumbai,1,1,1,1
11036.86,Bangalore,6,1,0,1
43920.03,Mumbai,4,1,1,1
33379.48,Vijayawada,5,0,1,1
38118.28,Vijayawada,9,1,0,1
14552.84,Bangalore,6,1,0,1
5252.56,Delhi,7,0,0,0
43184.22,Mumbai,6,0,0,0
13645.53,Mumbai,10,1,1,1
25060.54,Pune,6,0,0,0
39261.13,Delhi,6,0,1,1
29552.86,Guntur,3,0,1,0
17788.78,Pune,3,0,0,0
44857.17,Guntur,8,0,1,1
1558.42,Delhi,0,1,0,0
6626.86,Hyderabad,0,1,0,0
47154.94,Hyderabad,4,1,1,1
27841.0,Chennai,2,1,1,1
5979.45,Chennai,1,1,1,0
29648.45,Vijayawada,4,1,1,1
16233.41,Pune,4,0,0,0
42138.15,Chennai,4,1,1,1
45866.34,Vijayawada,3,0,1,0
37427.76,Chennai,9,1,0,1
19831.04,Guntur,9,1,0,1
9157.95,Delhi,6,1,1,1
4512.72,Pune,6,1,0,0
34128.21,Mumbai,8,0,0,0
11111.61,Pune,1,0,0,0
5461.07,Pune,5,0,0,0
38825.93,Guntur,3,1,0,0
9814.9,Chennai,3,1,1,0
23864.28,Chennai,10,1,1,1
47854.17,Hyderabad,4,0,1,0
41293.68,Hyderabad,8,1,0,1
47755.17,Hyderabad,6,1,0,1
3788.28,Pune,4,0,0,0
620.05,Hyderabad,4,0,0,0
42436.2,Vijayawada,10,0,0,0
26528.88,Pune,6,1,0,1
45807.33,Chennai,0,0,0,0
14669.71,Mumbai,1,0,1,0
15187.93,Chennai,4,0,0,0
16030.65,Delhi,1,1,0,0
28317.17,Guntur,10,0,1,1
10349.9,Guntur,8,1,0,1
16263.88,Delhi,7,0,0,0
5888.71,Hyderabad,2,0,1,0
49818.3,Vijayawada,4,1,0,0
48535.41,Guntur,8,0,1,1
6049.63,Mumbai,8,1,1,1
6922.2,Pune,7,0,0,0
23874.2,Pune,8,1,1,1
14798.75,Chennai,6,0,0,0
27749.98,Bangalore,1,0,1,0
30771.84,Bangalore,1,1,0,0
8549.03,Mumbai,10,0,0,0
14269.55,Guntur,0,0,0,0
46012.05,Pune,3,1,0,0
29880.92,Guntur,6,0,1,1
20385.35,Vijayawada,4,1,1,1
49917.18,Guntur,2,1,1,1
200.63,Delhi,10,1,1,1
36061.13,Mumbai,1,1,1,1
21353.35,Hyderabad,9,1,0,1
1628.21,Delhi,1,1,1,0
17458.62,Mumbai,10,1,0,1
18266.68,Vijayawada,8,1,0,1
22467.92,Pune,1,1,0,0
20269.95,Mumbai,10,1,1,1
1391.93,Hyderabad,6,0,1,0
33200.51,Guntur,1,1,1,1
41957.73,Vijayawada,0,1,1,1
13107.78,Hyderabad,8,1,0,1
271.18,Hyderabad,10,1,1,1
33648.56,Vijayawada,1,1,0,0
484.61,Guntur,6,0,0,0
6173.56,Chennai,10,0,0,0
7226.98,Vijayawada,2,0,0,0
14267.03,Mumbai,8,1,1,1
43329.78,Bangalore,8,0,1,1
1694.29,Bangalore,4,0,0,0
22673.32,Guntur,1,0,1,0
35256.1,Mumbai,3,1,0,0
9792.57,Vijayawada,7,0,0,0
46184.43,Guntur,0,1,1,1
32013.87,Hyderabad,10,1,1,1
29979.87,Vijayawada,7,0,0,0
46339.05,Bangalore,0,0,0,0
5206.1,Bangalore,4,1,0,0
3952.34,Bangalore,5,0,0,0
14466.77,Bangalore,8,1,1,1
36664.92,Vijayawada,10,0,0,0
4341.62,Pune,8,0,0,0
11178.45,Chennai,5,1,0,1
23286.49,Guntur,9,0,0,0
11173.74,Chennai,10,1,1,1
41118.76,Mumbai,6,0,1,1
27672.22,Bangalore,5,1,1,1
34923.85,Hyderabad,0,1,0,0
41722.37,Bangalore,9,1,0,1
18028.38,Pune,2,1,0,0
3427.21,Pune,0,1,1,0
23038.92,Mumbai,3,1,1,1
22258.2,Mumbai,0,0,1,0
7280.69,Pune,6,0,0,0
33227.72,Vijayawada,1,1,0,0
17949.95,Chennai,10,0,1,1
23997.64,Bangalore,6,0,1,1
13540.73,Mumbai,7,1,0,1
40155.1,Chennai,0,1,0,0
37222.94,Bangalore,4,0,0,0
25662.96,Delhi,0,1,0,0
35500.96,Mumbai,4,0,1,0
12405.37,Mumbai,6,0,1,1
15834.73,Vijayawada,4,0,1,0
41721.41,Vijayawada,9,1,0,1
13949.77,Chennai,5,1,0,1
49837.79,Mumbai,3,0,0,0
33815.26,Chennai,4,1,0,0
42431.34,Chennai,5,0,1,1
2399.9,Pune,0,0,1,0
9272.67,Vijayawada,9,0,1,0
5050.52,Vijayawada,4,0,0,0
1419.5,Vijayawada,1,1,1,0
45268.11,Pune,5,0,0,0
19184.24,Pune,3,1,0,0
11142.41,Chennai,2,1,0,0
6143.39,Bangalore,3,0,0,0
26628.78,Vijayawada,5,0,0,0
2349.65,Chennai,1,0,0,0
32185.05,Delhi,3,1,0,0
30249.35,Hyderabad,1,0,0,0
32341.77,Guntur,2,1,1,1
18901.46,Bangalore,2,1,1,1
35030.69,Bangalore,1,1,1,1
222.62,Hyderabad,7,0,0,0
14354.17,Chennai,5,0,0,0
4233.91,Guntur,6,1,1,1
14314.7,Bangalore,6,1,1,1
41909.55,Bangalore,7,0,0,0
47254.55,Guntur,5,0,0,0
33536.99,Pune,7,1,1,1
17065.07,Pune,5,0,1,1
3438.13,Mumbai,0,0,0,0
23891.83,Hyderabad,0,1,0,0
7878.4,Pune,3,0,0,0
23975.18,Pune,8,1,0,1
31497.06,Mumbai,7,1,0,1
12379.11,Guntur,2,0,1,0
27003.64,Vijayawada,9,0,0,0
18989.68,Pune,10,1,1,1
11111.44,Bangalore,7,0,0,0
42305.57,Hyderabad,9,1,0,1
2098.12,Chennai,3,1,1,0
28532.9,Guntur,8,0,0,0
10438.24,Pune,4,1,1,1
19061.47,Bangalore,3,0,1,0
5253.75,Pune,10,0,1,0
17190.68,Vijayawada,1,1,0,0
2158.08,Pune,1,1,0,0
40211.04,Bangalore,2,1,1,1
9281.06,Guntur,7,0,1,0
40293.56,Mumbai,7,0,1,1
47159.05,Mumbai,3,0,1,0
33664.8,Pune,5,1,1,1
13082.87,Vijayawada,7,1,1,1
8317.87,Guntur,9,1,1,1
1181.84,Hyderabad,6,0,1,0
47932.84,Mumbai,9,0,1,1
19215.57,Hyderabad,5,0,0,0
43331.76,Delhi,2,1,1,1
9048.22,Delhi,3,1,0,0
29256.91,Vijayawada,3,1,1,1
3740.17,Pune,9,0,1,0
43446.96,Vijayawada,10,1,0,1
7452.48,Delhi,3,1,1,0
27550.18,Mumbai,10,0,1,1
48626.04,Mumbai,9,1,0,1
5899.25,Delhi,8,1,0,0
1308.94,Bangalore,3,0,0,0
22693.9,Chennai,10,0,0,0
22290.9,Mumbai,2,0,1,0
3295.16,Delhi,6,1,1,1
686.36,Vijayawada,3,1,0,0
42450.25,Hyderabad,8,1,0,1
5729.9,Hyderabad,2,0,0,0
44577.93,Vijayawada,10,1,1,1
19446.14,Chennai,4,0,0,0
21200.69,Vijayawada,7,1,0,1
46931.39,Guntur,8,1,1,1
34895.86,Bangalore,6,0,1,1
30368.82,Hyderabad,4,1,0,0
28158.33,Hyderabad,5,1,1,1
5774.86,Mumbai,3,0,1,0
38203.53,Hyderabad,1,0,1,0
41261.02,Mumbai,0,0,0,0
14659.5,Hyderabad,1,1,1,1
27090.58,Bangalore,0,0,0,0
12838.52,Hyderabad,1,0,1,0
13669.77,Pune,1,1,1,1
44691.88,Mumbai,5,0,0,0
9627.52,Chennai,10,0,1,0
23917.86,Hyderabad,7,1,1,1
9934.54,Pune,9,0,0,0
25864.35,Delhi,5,1,1,1
5588.49,Guntur,7,1,0,0
48107.12,Delhi,9,0,0,0
39536.46,Chennai,10,0,1,1
24238.27,Guntur,1,1,0,0
18354.1,Guntur,6,1,1,1
4350.85,Delhi,9,1,1,1
17876.77,Vijayawada,8,0,0,0
20749.78,Hyderabad,7,0,1,1
16708.69,Chennai,8,0,1,1
12853.61,Pune,10,0,1,1
16424.74,Mumbai,2,1,0,0
47597.58,Vijayawada,3,0,1,0
19456.03,Delhi,10,0,0,0
45280.53,Guntur,7,1,0,1
34097.84,Pune,8,1,1,1
27447.85,Chennai,9,0,0,0
422.36,Vijayawada,8,1,0,0
45057.41,Pune,7,0,1,1
21556.88,Mumbai,8,0,1,1
3574.66,Mumbai,5,0,0,0
6376.52,Pune,8,1,1,1
5414.12,Chennai,3,0,1,0
47074.71,Hyderabad,0,1,0,0
31981.54,Delhi,3,0,1,0
23510.22,Vijayawada,1,0,1,0
16020.07,Hyderabad,7,1,0,1
39033.61,Guntur,0,0,1,0
7406.7,Vijayawada,0,0,1,0
9753.76,Chennai,10,1,1,1
44433.55,Delhi,0,1,1,1
49274.24,Delhi,1,1,0,0
5505.99,Pune,5,1,1,1
20191.53,Hyderabad,7,1,1,1
30402.06,Chennai,10,1,0,1
14449.85,Mumbai,4,0,0,0
7701.72,Mumbai,4,0,1,0
9894.21,Vijayawada,7,0,0,0
41905.65,Chennai,9,0,1,1
49205.31,Mumbai,0,1,0,0
34694.64,Hyderabad,7,0,1,1
38136.93,Guntur,5,1,0,1
45402.86,Hyderabad,5,0,0,0
3555.22,Hyderabad,2,1,0,0
25245.58,Chennai,2,1,1,1
33504.29,Chennai,7,1,1,1
11110.79,Delhi,4,0,1,0
44732.1,Bangalore,9,0,0,0
